order_id,customer_id,employee_id,order_date,freight
41389,8797,180,2024-01-04,18.11
41390,900,110,2025-04-17,17.16
41391,3757,311,2025-09-14,83.4
41392,4950,140,2024-04-20,47.23
41393,4648,226,2023-09-15,163.16
41394,6283,446,2024-04-05,46.86
41395,4965,293,2025-11-01,144.92
41396,3566,245,2024-08-18,99.42
41397,5251,249,2024-02-12,194.05
41398,5772,125,2026-02-25,159.75
41399,7423,49,2024-08-17,43.43
41400,6701,262,2026-06-10,23.44
41401,8975,158,2023-11-19,182.59
41402,8602,50,2024-06-15,181.11
41403,5079,238,2025-06-06,76.27
41404,1963,103,2025-04-15,128.83
41405,3618,107,2024-09-06,31.0
41406,252,274,2026-05-20,132.61
41407,6373,360,2025-05-23,69.58
41408,3632,251,2023-09-18,78.75
41409,5851,451,2025-08-22,87.5
41410,6368,124,2025-05-26,130.06
41411,1936,392,2023-10-03,135.99
41412,848,290,2024-03-30,65.65
41413,5548,116,2024-05-03,88.63
41414,2273,453,2023-07-01,112.88
41415,1776,182,2024-10-07,96.22
41416,1869,193,2023-09-25,190.62
41417,4623,38,2025-09-22,28.13
41418,565,288,2024-05-14,35.86
41419,4794,101,2026-06-03,123.0
41420,2618,193,2026-02-20,152.81
41421,2803,98,2024-05-02,70.27
41422,6539,362,2025-04-11,173.65
41423,7350,190,2023-09-28,112.53
41424,4573,434,2025-11-05,38.22
41425,8267,497,2023-10-22,81.7
41426,8173,152,2026-01-14,138.42
41427,194,340,2023-12-24,132.68
41428,1072,106,2025-04-01,189.18
41429,7054,79,2024-11-10,155.34
41430,6968,70,2025-03-20,136.11
41431,6355,178,2025-12-25,130.71
41432,2339,489,2024-01-12,84.71
41433,5284,126,2023-10-21,18.44
41434,4451,237,2026-02-21,122.13
41435,9149,380,2025-05-25,100.8
41436,3509,477,2025-08-12,149.52
41437,3404,221,2025-12-13,138.51
41438,2108,235,2024-10-10,156.39
41439,2359,286,2024-12-24,191.86
41440,7911,74,2026-05-05,21.69
41441,2200,460,2023-09-23,54.98
41442,489,465,2024-09-26,19.27
41443,6156,460,2025-06-07,65.41
41444,7711,85,2024-11-14,150.29
41445,6637,142,2026-02-12,109.45
41446,2160,467,2024-06-16,135.94
41447,5948,116,2024-08-19,170.63
41448,4889,363,2023-12-29,171.6
41449,3927,239,2026-05-16,192.19
41450,6467,206,2023-09-13,50.05
41451,3172,72,2026-03-15,166.64
41452,3852,460,2024-05-27,98.01
41453,2159,310,2023-08-30,10.42
41454,1993,383,2025-12-27,55.33
41455,589,127,2023-12-14,147.06
41456,7512,442,2024-08-02,12.01
41457,607,73,2025-11-24,194.03
41458,7980,477,2024-12-18,90.75
41459,105,67,2023-11-05,151.88
41460,3700,191,2023-10-13,162.48
41461,1018,381,2025-12-05,40.53
41462,6690,180,2025-09-23,103.36
41463,7533,111,2024-10-02,73.18
41464,7761,145,2025-05-21,72.85
41465,5702,364,2025-09-10,41.88
41466,6064,179,2025-05-12,21.27
41467,2508,325,2023-09-12,184.16
41468,1460,169,2024-06-15,186.17
41469,9676,105,2024-02-20,141.89
41470,9625,294,2023-08-04,153.99
41471,2273,274,2025-11-06,188.81
41472,1635,451,2025-09-13,22.69
41473,361,243,2024-09-27,186.99
41474,8143,308,2025-08-18,172.92
41475,7735,65,2024-09-19,17.27
41476,2650,199,2024-11-07,13.11
41477,4531,177,2025-01-18,159.53
41478,5001,405,2026-04-13,99.08
41479,7285,320,2023-10-27,52.82
41480,8953,183,2024-01-01,115.27
41481,2584,1,2025-10-09,141.03
41482,2816,143,2024-05-24,152.74
41483,3520,168,2023-11-10,127.44
41484,6517,60,2026-03-28,38.16
41485,4814,303,2024-07-25,147.67
41486,7677,191,2025-03-16,52.16
41487,5746,279,2023-09-21,87.3
41488,9351,5,2025-03-19,183.45
41489,5687,151,2025-08-24,69.56
41490,1072,118,2026-02-25,75.53
41491,8998,274,2025-12-15,94.01
41492,2462,199,2025-03-31,118.79
41493,6663,176,2026-05-21,49.67
41494,7073,196,2025-10-21,198.26
41495,8077,38,2025-08-04,122.38
41496,9471,116,2023-07-02,115.29
41497,744,161,2023-09-27,147.96
41498,9951,377,2024-04-27,68.68
41499,96,174,2024-09-27,23.41
41500,6015,287,2024-07-29,47.95
41501,5959,121,2024-05-16,25.28
41502,7782,235,2025-04-18,80.39
41503,4989,387,2025-11-07,21.26
41504,9049,294,2023-10-09,170.92
41505,6316,360,2024-09-05,132.45
41506,2877,381,2023-07-16,128.65
41507,1634,171,2025-12-01,120.74
41508,8735,428,2024-09-20,99.68
41509,1218,250,2023-11-17,30.33
41510,5978,49,2023-12-02,85.9
41511,6846,20,2025-03-13,63.79
41512,5895,364,2024-01-28,170.2
41513,3875,204,2024-06-20,98.03
41514,678,250,2026-01-07,87.4
41515,445,470,2025-02-08,90.78
41516,4967,126,2024-05-14,116.25
41517,7735,29,2025-06-19,93.57
41518,456,162,2025-06-14,57.9
41519,3945,403,2026-04-05,52.11
41520,5250,37,2026-01-23,148.89
41521,9474,28,2024-11-14,147.68
41522,3966,388,2025-12-24,171.16
41523,4462,322,2025-04-04,63.5
41524,7003,260,2024-06-18,30.83
41525,3310,225,2024-10-23,45.94
41526,9293,83,2024-04-27,130.18
41527,668,113,2023-06-19,135.22
41528,314,358,2025-02-04,13.11
41529,6537,422,2024-06-03,168.44
41530,7839,394,2023-06-23,11.96
41531,836,103,2024-03-20,101.34
41532,4631,235,2025-01-02,164.05
41533,9772,137,2024-05-04,108.49
41534,7202,291,2025-12-15,82.21
41535,4406,127,2026-04-29,54.65
41536,2894,61,2025-08-10,129.36
41537,8520,400,2025-11-03,91.46
41538,4924,366,2026-03-09,52.58
41539,5246,425,2024-02-08,156.34
41540,2853,184,2025-02-04,20.46
41541,9657,118,2023-12-17,163.34
41542,5555,411,2025-05-01,144.6
41543,7780,418,2023-09-26,103.48
41544,3103,89,2024-02-25,54.08
41545,4314,25,2025-08-09,197.24
41546,2521,475,2023-07-30,148.27
41547,8236,304,2024-05-25,95.25
41548,2429,442,2024-11-03,58.61
41549,1388,163,2023-08-11,129.08
41550,821,4,2024-11-15,144.79
41551,7863,367,2023-06-25,193.44
41552,8094,249,2025-04-02,81.73
41553,6437,125,2023-12-26,39.5
41554,5815,440,2024-02-21,192.62
41555,5351,126,2026-04-30,137.34
41556,4848,124,2024-08-19,117.72
41557,4417,137,2024-08-08,137.46
41558,590,201,2024-03-02,181.02
41559,4319,19,2025-02-24,184.98
41560,769,168,2023-10-21,180.01
41561,8879,149,2024-02-16,194.12
41562,8363,164,2024-02-02,175.51
41563,3708,254,2024-08-17,168.27
41564,6673,43,2025-05-01,80.93
41565,1928,356,2026-02-25,18.85
41566,834,185,2023-12-02,198.72
41567,734,213,2023-09-08,78.5
41568,9875,369,2024-03-17,12.82
41569,5515,456,2023-08-22,11.65
41570,313,398,2023-08-05,189.3
41571,6060,400,2026-03-06,148.05
41572,6840,434,2026-01-12,46.4
41573,8082,261,2025-04-01,82.53
41574,4689,137,2025-11-03,13.88
41575,256,128,2024-10-08,153.56
41576,9529,323,2024-12-16,43.98
41577,379,335,2026-02-08,168.58
41578,1865,128,2024-02-02,65.44
41579,2917,41,2025-04-30,171.48
41580,2535,304,2024-01-23,52.44
41581,2782,197,2024-07-29,94.89
41582,5061,52,2024-07-05,199.52
41583,3289,375,2024-03-16,26.49
41584,4534,284,2024-08-19,73.18
41585,2448,463,2025-04-20,49.27
41586,5088,357,2024-08-27,164.04
41587,1760,367,2025-06-11,61.95
41588,6932,14,2025-03-23,167.73
41589,8968,357,2026-01-15,129.72
41590,1206,166,2023-12-21,127.96
41591,4348,84,2025-08-07,109.14
41592,2816,122,2024-06-09,33.52
41593,8180,372,2025-01-29,10.11
41594,3997,378,2024-11-23,198.96
41595,1252,474,2025-05-08,156.62
41596,4426,188,2023-09-18,44.61
41597,9485,142,2023-11-18,127.69
41598,6852,164,2024-05-11,111.25
41599,2484,318,2026-02-24,157.45
41600,883,221,2024-08-12,101.29
41601,1864,264,2023-10-10,67.99
41602,5522,261,2025-12-01,27.56
41603,5114,103,2023-11-16,117.1
41604,6331,73,2025-03-04,101.9
41605,1590,36,2024-10-13,78.22
41606,6524,478,2024-10-05,111.84
41607,7475,241,2026-03-31,162.6
41608,1644,495,2024-09-12,82.87
41609,8460,395,2023-08-09,29.93
41610,2237,49,2024-04-15,174.18
41611,2414,461,2025-07-20,87.38
41612,6869,380,2026-02-07,136.65
41613,4125,405,2026-03-20,172.01
41614,5888,280,2024-02-10,60.92
41615,7680,99,2023-09-29,49.5
41616,8658,224,2024-07-12,90.75
41617,7077,30,2023-08-25,68.01
41618,2672,114,2024-05-02,154.31
41619,4386,110,2025-09-05,181.52
41620,8865,363,2024-09-15,171.54
41621,6157,131,2025-02-12,97.47
41622,8820,110,2024-01-15,131.15
41623,3534,269,2025-03-28,163.73
41624,4494,470,2024-04-05,77.93
41625,8399,174,2024-11-01,73.56
41626,3733,204,2026-05-21,125.32
41627,3719,83,2024-10-22,108.82
41628,5408,363,2025-02-07,198.2
41629,7328,410,2025-09-03,195.37
41630,3614,50,2024-09-02,112.88
41631,3126,435,2026-03-03,75.58
41632,8890,307,2024-03-29,50.68
41633,289,365,2024-02-18,153.95
41634,8923,229,2023-08-09,18.52
41635,1661,472,2024-11-11,29.11
41636,9793,399,2023-10-26,80.17
41637,484,226,2025-11-19,80.15
41638,7926,303,2023-09-14,38.79
41639,6545,184,2024-08-03,138.4
41640,3212,90,2025-09-11,52.63
41641,4336,85,2023-07-01,81.92
41642,1355,400,2025-05-18,45.18
41643,7247,492,2024-02-09,155.95
41644,7576,364,2025-11-13,106.97
41645,9658,454,2026-01-07,124.76
41646,8566,146,2025-05-06,35.49
41647,8871,335,2026-05-30,62.33
41648,3124,234,2025-02-08,121.04
41649,2333,133,2024-08-03,159.08
41650,8674,187,2023-10-01,134.0
41651,7922,59,2026-04-19,176.93
41652,1480,318,2025-05-28,105.3
41653,7322,274,2024-08-01,34.23
41654,999,82,2024-08-08,114.89
41655,2610,206,2024-05-07,41.83
41656,8340,83,2025-03-06,140.19
41657,1741,308,2024-01-27,82.73
41658,9354,99,2024-11-27,189.74
41659,3281,231,2024-10-03,41.38
41660,600,223,2025-09-02,105.46
41661,6945,231,2024-01-06,64.98
41662,3029,290,2025-02-05,166.19
41663,4107,241,2025-11-20,198.83
41664,905,292,2026-02-11,126.9
41665,9593,234,2024-01-11,174.22
41666,8447,212,2023-12-24,199.31
41667,1900,345,2026-01-16,19.44
41668,5959,393,2024-04-06,99.49
41669,3279,43,2024-03-27,112.92
41670,1937,384,2025-10-13,132.82
41671,3647,446,2026-06-17,126.44
41672,9129,486,2023-06-23,93.33
41673,5194,117,2023-12-23,116.78
41674,5542,186,2025-06-27,115.84
41675,3242,387,2025-02-16,87.66
41676,1800,227,2026-04-14,80.71
41677,5296,438,2024-03-05,170.15
41678,5089,88,2024-06-07,123.39
41679,1848,76,2023-11-16,127.81
41680,8109,350,2024-10-27,113.89
41681,5336,478,2025-04-30,195.83
41682,9219,3,2024-06-16,192.86
41683,8478,158,2024-03-16,25.68
41684,7104,349,2024-03-27,68.49
41685,7796,404,2024-05-03,14.61
41686,3683,180,2025-04-10,13.97
41687,3529,338,2024-02-19,144.87
41688,1304,42,2024-06-02,30.29
41689,4294,413,2024-01-04,186.68
41690,4550,211,2023-10-22,103.36
41691,6240,157,2023-09-19,129.08
41692,5259,164,2025-02-26,45.58
41693,7700,261,2023-08-15,165.06
41694,3464,321,2026-04-25,141.54
41695,6460,411,2026-04-25,60.34
41696,5339,193,2026-03-28,157.36
41697,6594,323,2023-09-23,193.01
41698,1517,85,2025-09-25,88.76
41699,5154,499,2024-09-19,155.79
41700,3532,225,2026-04-25,172.82
41701,5489,159,2023-09-17,107.96
41702,9925,496,2026-05-16,89.99
41703,1767,230,2024-07-27,185.51
41704,8955,298,2025-09-03,101.42
41705,3797,288,2026-05-23,166.39
41706,1450,205,2025-09-18,70.24
41707,9422,245,2026-05-24,199.86
41708,2745,158,2024-04-02,57.82
41709,6501,382,2025-02-18,51.5
41710,5006,99,2023-06-21,182.42
41711,5269,452,2024-03-27,53.96
41712,4537,478,2023-10-10,153.08
41713,1232,7,2024-10-28,85.48
41714,46,473,2023-10-02,191.76
41715,2485,65,2024-10-11,115.07
41716,789,175,2026-06-14,139.66
41717,7397,6,2025-05-26,93.45
41718,1511,357,2023-06-24,104.43
41719,7264,347,2024-11-11,199.25
41720,6293,147,2025-08-07,12.65
41721,4372,278,2023-09-09,67.15
41722,2515,195,2024-03-24,70.19
41723,2721,167,2026-02-02,175.97
41724,5102,303,2024-04-02,78.32
41725,722,172,2024-08-25,129.45
41726,5967,348,2026-01-22,51.15
41727,2795,161,2026-01-25,33.89
41728,7053,326,2024-04-17,31.93
41729,9713,222,2024-08-24,85.41
41730,2203,238,2026-01-03,144.54
41731,9083,473,2026-06-09,162.08
41732,7130,364,2026-03-30,33.61
41733,4715,453,2025-06-25,129.81
41734,2956,178,2026-01-18,191.92
41735,4284,227,2026-02-05,32.4
41736,3786,330,2024-05-18,149.36
41737,3416,323,2024-05-13,165.24
41738,9899,242,2024-05-05,56.98
41739,1598,82,2023-09-24,82.52
41740,2878,462,2025-12-28,39.48
41741,8330,248,2025-12-04,34.71
41742,5250,382,2024-06-29,125.1
41743,1469,432,2025-09-13,11.56
41744,2044,357,2026-03-31,24.43
41745,5586,169,2025-11-13,168.38
41746,3234,325,2023-07-09,158.54
41747,8889,448,2024-01-27,140.2
41748,352,470,2026-02-27,108.76
41749,8329,354,2025-07-19,55.55
41750,4973,457,2023-07-27,23.77
41751,8542,90,2024-04-10,113.82
41752,3872,28,2026-02-21,183.52
41753,3456,365,2024-07-22,150.31
41754,4364,85,2023-06-25,119.45
41755,5918,55,2023-08-20,15.88
41756,9792,289,2024-11-11,24.48
41757,5921,316,2023-08-16,61.71
41758,447,309,2024-01-05,98.73
41759,2838,231,2024-06-12,100.25
41760,179,325,2024-08-03,77.24
41761,4090,176,2026-01-28,81.4
41762,3093,387,2024-02-09,97.1
41763,647,409,2023-10-29,15.63
41764,9877,306,2024-08-03,38.19
41765,465,97,2026-04-22,36.47
41766,4552,380,2026-01-25,110.5
41767,2613,448,2024-10-13,169.89
41768,4140,310,2024-04-09,85.26
41769,5400,5,2025-06-11,67.81
41770,7595,287,2023-10-07,195.77
41771,2450,161,2026-01-02,109.29
41772,6400,234,2026-03-08,93.84
41773,8278,444,2024-06-17,127.08
41774,6703,139,2026-03-02,80.45
41775,986,482,2026-01-07,105.42
41776,1138,463,2025-07-21,157.14
41777,6083,57,2025-12-29,163.82
41778,4558,327,2026-01-14,102.0
41779,6390,459,2026-06-13,155.62
41780,6632,498,2025-11-07,94.11
41781,6046,75,2025-06-28,188.27
41782,5179,217,2024-01-02,149.26
41783,8040,265,2025-01-14,87.47
41784,4215,337,2025-04-22,10.94
41785,5350,424,2025-12-30,160.84
41786,9279,463,2024-04-09,171.99
41787,8166,209,2024-09-28,123.1
41788,1278,92,2024-01-27,21.79
41789,8125,61,2024-12-20,67.35
41790,5111,99,2026-03-06,145.03
41791,3822,374,2025-03-08,175.66
41792,7206,258,2023-12-01,198.25
41793,6899,455,2024-05-29,100.31
41794,4404,343,2024-02-11,199.06
41795,2315,437,2026-02-26,198.85
41796,3550,120,2024-02-09,69.83
41797,923,139,2024-11-20,15.24
41798,3492,303,2024-04-12,166.76
41799,7017,364,2026-05-16,88.85
41800,6640,334,2026-03-07,180.62
41801,8015,214,2024-06-29,80.5
41802,1595,280,2023-09-18,95.47
41803,1563,231,2024-09-06,112.39
41804,3037,469,2024-10-02,151.99
41805,8443,1,2026-05-28,75.42
41806,9786,358,2025-12-24,154.47
41807,1590,93,2024-03-12,54.93
41808,1135,293,2023-06-19,126.8
41809,439,326,2026-05-25,141.03
41810,3757,143,2024-09-24,97.78
41811,4951,390,2024-02-19,61.29
41812,9002,341,2024-06-27,198.71
41813,9187,370,2024-09-14,84.8
41814,7972,146,2024-06-29,174.04
41815,1950,100,2025-06-09,116.3
41816,1837,248,2024-01-29,155.41
41817,7183,283,2024-02-24,179.52
41818,9750,339,2025-03-30,184.65
41819,6294,376,2025-02-02,143.39
41820,6727,192,2023-12-31,147.53
41821,6859,225,2024-07-28,177.69
41822,1596,166,2024-03-06,61.95
41823,7769,162,2023-11-05,26.45
41824,5896,130,2025-08-08,88.3
41825,1011,471,2024-12-03,52.29
41826,5766,390,2023-12-07,97.75
41827,6921,279,2025-03-13,148.5
41828,8257,100,2024-11-09,31.7
41829,2856,345,2026-01-03,64.74
41830,5707,104,2026-06-17,178.42
41831,6782,244,2025-09-05,141.36
41832,3833,397,2025-12-24,20.21
41833,1425,1,2024-01-17,174.99
41834,3957,153,2025-06-22,183.66
41835,1276,476,2024-05-27,93.79
41836,5592,133,2024-08-08,178.09
41837,9957,437,2026-02-18,149.06
41838,3106,124,2024-07-28,142.52
41839,8873,486,2023-08-27,198.62
41840,1115,426,2026-01-01,60.51
41841,8205,151,2023-09-19,97.93
41842,6544,419,2026-04-16,121.78
41843,5518,443,2025-06-23,159.84
41844,5664,208,2026-02-09,92.46
41845,8102,189,2026-05-06,40.56
41846,1978,223,2024-11-27,70.56
41847,7513,255,2023-11-17,137.54
41848,4964,482,2024-09-21,184.39
41849,9544,186,2023-07-04,50.86
41850,5562,216,2025-10-17,130.83
41851,2356,315,2026-05-15,161.39
41852,3555,389,2025-11-04,26.7
41853,1227,167,2023-07-29,177.86
41854,6954,165,2025-01-24,29.65
41855,3394,274,2025-04-17,166.43
41856,6853,181,2025-05-07,48.73
41857,8949,17,2024-10-08,68.23
41858,6910,297,2025-05-16,151.65
41859,4683,305,2024-02-21,164.53
41860,4163,247,2023-07-15,185.12
41861,392,4,2024-10-03,190.21
41862,2793,343,2024-09-14,103.76
41863,6777,379,2024-11-25,30.05
41864,9369,173,2024-07-22,90.35
41865,7897,135,2023-07-12,151.89
41866,2643,391,2025-06-13,111.44
41867,1908,18,2025-11-18,66.25
41868,2659,440,2026-04-30,99.36
41869,985,7,2026-04-14,135.74
41870,2328,324,2025-07-08,84.69
41871,8360,351,2026-01-05,23.39
41872,2292,125,2025-12-24,28.84
41873,9408,256,2024-07-13,36.77
41874,1996,276,2024-02-15,187.82
41875,3935,362,2024-05-26,144.67
41876,3956,273,2026-04-08,172.88
41877,9184,256,2024-09-23,148.75
41878,5758,216,2023-07-12,170.24
41879,290,192,2025-05-04,76.29
41880,8436,328,2025-12-26,94.79
41881,5132,268,2024-05-29,96.41
41882,2848,180,2024-08-24,61.45
41883,5854,311,2024-10-06,166.68
41884,228,129,2024-02-24,10.19
41885,6972,116,2024-12-19,178.35
41886,7159,105,2025-10-13,11.11
41887,2482,146,2025-08-06,134.74
41888,3738,42,2026-04-27,11.9
41889,8396,143,2024-11-10,152.76
41890,3976,494,2025-04-01,84.98
41891,1780,277,2024-03-27,178.5
41892,1002,376,2024-11-09,158.18
41893,9305,401,2025-10-06,115.09
41894,3967,8,2026-02-08,37.12
41895,4015,481,2025-01-20,55.47
41896,526,142,2024-06-07,120.19
41897,9397,184,2024-04-15,44.41
41898,2315,179,2026-04-27,93.78
41899,6080,377,2025-07-17,115.62
41900,4890,60,2026-05-19,33.26
41901,9043,367,2025-11-29,188.43
41902,3248,421,2026-02-28,20.26
41903,108,490,2023-11-13,59.97
41904,1943,45,2024-07-07,64.26
41905,4238,473,2025-05-09,129.0
41906,8393,172,2026-04-05,183.32
41907,7218,318,2025-05-08,152.9
41908,7482,266,2024-12-05,118.28
41909,6272,297,2026-01-16,112.04
41910,5144,270,2025-10-03,177.38
41911,568,135,2024-04-25,138.68
41912,9893,135,2024-10-17,114.23
41913,6310,138,2025-08-30,10.3
41914,5379,452,2024-06-07,25.54
41915,7591,26,2026-05-02,122.27
41916,4296,13,2025-07-27,124.47
41917,4435,489,2025-05-04,109.05
41918,7215,449,2025-05-14,132.94
41919,6784,255,2025-09-24,162.68
41920,8488,203,2024-04-08,113.18
41921,3803,467,2024-07-15,33.71
41922,7304,81,2024-11-24,47.41
41923,1691,305,2025-11-18,185.13
41924,1742,183,2023-11-05,158.88
41925,1628,249,2025-08-28,118.91
41926,3237,465,2024-09-02,160.1
41927,776,499,2025-10-30,126.42
41928,5037,471,2026-02-04,36.39
41929,429,381,2024-08-29,162.92
41930,7859,86,2026-01-26,190.3
41931,7339,110,2024-10-19,129.57
41932,2673,433,2024-04-23,10.52
41933,9754,318,2024-06-21,31.76
41934,818,479,2026-05-12,126.11
41935,9536,40,2024-11-24,26.43
41936,2818,272,2024-10-03,192.45
41937,176,250,2025-09-15,26.35
41938,3007,394,2024-06-01,92.84
41939,7249,403,2025-10-07,195.17
41940,2476,16,2024-10-06,142.78
41941,4086,462,2024-09-21,92.52
41942,4142,375,2025-07-14,166.99
41943,4205,112,2024-11-16,130.63
41944,8028,461,2024-06-29,187.77
41945,9209,496,2025-02-06,141.69
41946,3271,264,2025-10-24,74.55
41947,5553,365,2026-06-04,11.73
41948,3494,360,2025-06-04,187.31
41949,3732,187,2023-12-06,169.51
41950,1552,408,2025-07-29,164.49
41951,1516,248,2025-07-11,53.63
41952,6735,22,2025-03-23,21.39
41953,7191,167,2024-02-01,150.94
41954,7906,90,2025-08-09,181.99
41955,4178,137,2025-03-04,146.48
41956,4348,486,2025-05-02,61.78
41957,7007,227,2025-05-09,187.54
41958,8788,357,2025-11-23,185.81
41959,4919,133,2026-02-10,194.67
41960,5646,243,2025-06-22,63.8
41961,9961,40,2026-05-15,62.72
41962,3622,254,2024-09-05,94.67
41963,547,494,2024-08-16,98.55
41964,9531,68,2026-01-30,84.72
41965,6323,178,2023-12-19,96.97
41966,6638,3,2023-09-11,20.92
41967,7019,117,2024-07-01,26.92
41968,2316,244,2025-09-30,135.37
41969,672,371,2024-09-23,87.39
41970,8736,281,2025-04-07,77.93
41971,2524,184,2023-10-04,54.85
41972,8495,119,2023-08-28,19.56
41973,3698,480,2023-09-03,173.21
41974,8177,433,2023-12-08,125.49
41975,2542,135,2023-08-08,67.66
41976,9825,224,2025-07-28,39.86
41977,3382,65,2026-04-28,65.94
41978,1739,128,2023-09-09,166.25
41979,4828,114,2025-09-30,195.43
41980,2151,88,2026-03-05,57.38
41981,7104,231,2025-12-22,84.47
41982,2795,479,2026-05-16,119.16
41983,854,255,2024-09-06,117.1
41984,1611,455,2025-06-08,25.92
41985,3217,260,2026-03-09,133.12
41986,196,315,2023-09-08,99.51
41987,7902,320,2025-09-29,132.77
41988,3527,28,2025-01-24,156.17
41989,7593,103,2024-08-03,185.9
41990,9195,42,2024-07-10,187.3
41991,3038,403,2025-03-27,61.6
41992,3402,174,2025-08-13,125.53
41993,1738,230,2026-01-18,126.02
41994,90,48,2023-08-29,135.56
41995,9134,176,2024-11-30,15.07
41996,6295,299,2023-10-25,67.3
41997,9843,450,2025-03-15,56.2
41998,8429,311,2025-08-14,198.08
41999,3716,316,2025-09-05,124.72
42000,3816,270,2024-05-17,151.79
42001,2606,236,2023-08-23,145.84
42002,3706,372,2026-06-03,103.09
42003,6075,8,2026-01-14,144.12
42004,3245,469,2024-01-06,123.16
42005,9957,281,2024-09-02,148.68
42006,4507,238,2026-03-10,56.91
42007,4102,335,2024-08-03,65.68
42008,994,395,2024-06-11,11.57
42009,7371,15,2025-03-17,195.33
42010,9671,204,2026-05-27,14.44
42011,6455,269,2024-07-05,16.79
42012,9494,450,2026-01-03,26.57
42013,2871,158,2024-10-19,69.77
42014,2166,126,2024-07-01,165.39
42015,4525,314,2024-07-11,36.32
42016,6735,81,2025-08-18,25.24
42017,6643,2,2025-12-13,88.42
42018,6926,302,2025-07-11,144.69
42019,8063,225,2024-05-27,91.67
42020,9217,77,2024-07-22,140.87
42021,2808,125,2024-01-18,82.25
42022,1489,329,2025-03-03,189.58
42023,7737,361,2025-01-03,124.28
42024,2265,245,2024-06-18,176.32
42025,3517,51,2026-04-20,98.03
42026,2452,289,2025-04-14,169.38
42027,7737,77,2024-02-08,91.32
42028,9885,285,2024-07-31,54.82
42029,3976,305,2024-06-05,48.91
42030,4173,350,2024-11-26,17.41
42031,6254,330,2023-12-17,119.89
42032,4744,46,2024-06-24,86.54
42033,3010,318,2023-08-26,96.68
42034,6750,167,2024-11-25,91.3
42035,5513,415,2026-03-11,184.04
42036,7787,105,2026-03-21,121.27
42037,1242,49,2023-10-18,73.61
42038,7799,72,2024-08-20,153.58
42039,3296,496,2024-10-08,130.07
42040,6339,2,2025-12-05,118.73
42041,4095,344,2025-01-25,134.21
42042,8862,232,2026-05-27,148.94
42043,7247,23,2024-04-29,89.41
42044,838,345,2024-12-11,159.92
42045,5924,428,2024-02-16,81.31
42046,3678,255,2025-05-26,85.16
42047,4978,282,2024-05-02,31.28
42048,4260,307,2025-10-22,181.27
42049,6079,32,2023-08-06,22.69
42050,7968,19,2026-04-03,14.4
42051,3958,39,2023-11-16,32.93
42052,9841,50,2024-11-09,24.33
42053,4665,451,2024-09-08,92.43
42054,8914,261,2023-07-23,41.37
42055,8548,288,2025-11-25,115.53
42056,3205,163,2026-03-26,42.49
42057,9643,312,2024-09-01,157.91
42058,7602,457,2026-04-29,129.39
42059,5604,232,2026-03-06,180.37
42060,3025,399,2025-04-22,68.75
42061,2303,422,2026-04-06,144.48
42062,679,413,2026-02-20,196.44
42063,102,368,2023-10-10,179.6
42064,9237,330,2025-12-25,191.31
42065,3162,348,2025-11-08,117.03
42066,8677,161,2025-12-17,138.33
42067,9001,301,2026-01-14,91.56
42068,4584,389,2024-05-20,185.11
42069,2056,144,2025-06-19,97.65
42070,8908,104,2024-12-25,34.83
42071,9532,322,2025-12-10,34.46
42072,6294,421,2025-09-07,32.89
42073,8661,478,2024-10-17,145.86
42074,6497,124,2023-06-22,161.72
42075,7957,35,2026-04-25,160.82
42076,9852,485,2026-02-16,90.34
42077,4598,79,2023-09-16,116.25
42078,7424,256,2024-12-09,71.06
42079,4895,236,2024-07-28,178.09
42080,2129,212,2025-03-15,30.05
42081,8284,366,2026-05-12,126.15
42082,553,422,2026-01-11,160.97
42083,6055,360,2023-10-06,49.09
42084,3381,130,2023-07-21,27.75
42085,3694,500,2023-09-30,107.6
42086,8650,494,2026-02-04,117.62
42087,163,495,2025-07-28,196.06
42088,3557,128,2024-10-25,123.52
42089,8004,219,2025-08-21,75.42
42090,3882,294,2025-01-01,121.91
42091,4372,10,2026-05-12,86.73
42092,4006,130,2024-12-03,183.89
42093,3567,222,2024-08-05,16.01
42094,4607,18,2026-05-10,176.84
42095,9547,393,2025-08-02,69.86
42096,7336,117,2025-10-07,27.24
42097,4229,489,2023-09-11,96.77
42098,4922,89,2026-01-17,112.88
42099,6612,267,2023-08-17,94.48
42100,1642,75,2024-02-20,163.11
42101,9928,124,2024-05-17,144.71
42102,2114,226,2026-02-16,174.63
42103,2122,234,2024-05-13,176.91
42104,7202,312,2023-08-04,144.14
42105,254,96,2023-07-26,16.82
42106,9953,321,2024-05-06,68.78
42107,9039,75,2025-04-10,129.01
42108,1538,214,2024-06-15,173.06
42109,6772,194,2023-06-29,133.45
42110,7032,21,2024-08-08,145.12
42111,2641,101,2024-01-13,45.11
42112,6679,424,2025-06-02,169.13
42113,4800,171,2025-06-02,178.33
42114,8371,189,2026-04-30,56.72
42115,8285,319,2025-05-06,156.02
42116,3216,172,2025-12-13,96.28
42117,5442,490,2025-06-10,92.88
42118,9453,3,2024-07-24,117.34
42119,8907,478,2023-07-23,120.99
42120,6650,273,2024-03-30,86.99
42121,4152,205,2023-12-17,110.28
42122,8137,87,2023-11-09,183.07
42123,2863,147,2025-02-03,165.51
42124,7115,80,2024-04-19,179.87
42125,7595,10,2026-01-27,49.87
42126,7372,399,2025-11-26,194.47
42127,3400,226,2026-04-17,62.57
